OBJECTID,NCESID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,LEVEL,ENROLLMENT,ST_GRADE,END_GRADE,DISTRICTID,FT_TEACHER,SHELTER_ID,x,y
103717,060175308599,HIGH TECH HIGH,2861 WOMBLE RD.,SAN DIEGO,CA,92106,6025,(619) 243-5000,1,1,543,SAN DIEGO,06073,USA,32.7349153530001,-117.217363892,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060175308599,3/17/2021 12:00:00 AM,IMAGERY/OTHER,5/13/2022 12:00:00 AM,http://www.hightechhigh.org,,527,09,12,0601753,16,NOT AVAILABLE,-13048577.2605873,3860171.03781598
103724,060176311756,CLASSICAL ACADEMY HIGH,207 E. PENNSYLVANIA AVE.,ESCONDIDO,CA,92025,2808,(760) 480-9845,1,1,1384,SAN DIEGO,06073,USA,33.1242604060001,-117.080536949,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060176311756,3/17/2021 12:00:00 AM,IMAGERY/OTHER,5/13/2022 12:00:00 AM,http://www.classicalacademy.com,,1329,09,12,0601763,55,NOT AVAILABLE,-13033345.7549657,3911809.09261036
103729,060176808602,HIGH TECH ELEMENTARY EXPLORER,2230 TRUXTUN RD.,SAN DIEGO,CA,92106,6128,(619) 795-3600,1,1,417,SAN DIEGO,06073,USA,32.734504805,-117.219806887,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060176808602,3/17/2021 12:00:00 AM,IMAGERY/OTHER,5/13/2022 12:00:00 AM,http://www.hightechhig.org,,401,KG,05,0601768,16,NOT AVAILABLE,-13048849.2135467,3860116.70721794
103739,060178111401,SIATECH,2611 TEMPLE HEIGHTS DR. STE. A,OCEANSIDE,CA,92056,3582,(760) 945-1227,1,1,1103,SAN DIEGO,06073,USA,33.2158323680001,-117.270082082,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060178111401,3/17/2021 12:00:00 AM,IMAGERY/OTHER,5/13/2022 12:00:00 AM,http://www.siatech.org,,1051,10,12,0601781,52,NOT AVAILABLE,-13054445.8226536,3923987.26667437
103746,060178812386,GOMPERS PREPARATORY ACADEMY,1005 47TH ST.,SAN DIEGO,CA,92102,3626,(619) 263-2171,1,1,1399,SAN DIEGO,06073,USA,32.716066074,-117.091658019,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060178812386,3/17/2021 12:00:00 AM,IMAGERY/OTHER,5/13/2022 12:00:00 AM,http://www.gomperscharter.org,,1337,06,12,0601788,62,NOT AVAILABLE,-13034583.7468152,3857676.84297864
103758,060180012642,HIGH TECH MIDDLE CHULA VISTA,1949 DISCOVERY FALLS DR.,CHULA VISTA,CA,91915,2037,(619) 243-5014,1,1,351,SAN DIEGO,06073,USA,32.616583989,-116.95317672,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060180012642,3/17/2021 12:00:00 AM,IMAGERY/OTHER,5/13/2022 12:00:00 AM,http://www.hightechhigh.org,,336,06,08,0601800,15,NOT AVAILABLE,-13019168.0791261,3844521.78575127
103764,060180811262,HIGH TECH MIDDLE,2359 TRUXTUN RD.,SAN DIEGO,CA,92106,6049,(619) 814-5060,1,1,356,SAN DIEGO,06073,USA,32.7354883520001,-117.217810354,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060180811262,3/17/2021 12:00:00 AM,IMAGERY/OTHER,5/13/2022 12:00:00 AM,http://www.hightechhigh.org,,341,06,08,0601808,15,NOT AVAILABLE,-13048626.9605098,3860246.86707373
103765,060180910636,SAN DIEGO COOPERATIVE CHARTER,7260 LINDA VISTA RD.,SAN DIEGO,CA,92111,6128,(858) 496-1613,1,1,411,SAN DIEGO,06073,USA,32.7913433530001,-117.166897017,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060180910636,3/17/2021 12:00:00 AM,IMAGERY/OTHER,5/13/2022 12:00:00 AM,http://www.sdccs.org,,390,KG,08,0601809,21,NOT AVAILABLE,-13042959.3137604,3867640.92061485
103770,060181410631,BARONA INDIAN CHARTER,1095 BARONA RD.,LAKESIDE,CA,92040,1541,(619) 443-0948,1,1,111,SAN DIEGO,06073,USA,32.9419281880001,-116.855110492,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060181410631,3/17/2021 12:00:00 AM,IMAGERY/OTHER,5/13/2022 12:00:00 AM,NOT AVAILABLE,,105,KG,08,0601814,6,NOT AVAILABLE,-13008251.3965612,3887598.43593019
103773,060181703943,HARRIET TUBMAN VILLAGE CHARTER,6880 MOHAWK ST.,SAN DIEGO,CA,92115,1728,(619) 668-8635,1,1,431,SAN DIEGO,06073,USA,32.770174555,-117.04968051,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060181703943,3/17/2021 12:00:00 AM,IMAGERY/OTHER,5/13/2022 12:00:00 AM,http://www.tubmancharter.org,,414,KG,08,0601817,17,NOT AVAILABLE,-13029910.8318886,3864838.06111984
103774,060181812064,HIGH TECH HIGH NORTH COUNTY,1420 SAN MARCOS BLVD.,SAN MARCOS,CA,92078,4017,(619) 243-5014,1,1,443,SAN DIEGO,06073,USA,33.132441004,-117.202367485,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060181812064,3/17/2021 12:00:00 AM,IMAGERY/OTHER,5/13/2022 12:00:00 AM,http://www.hightechhigh.org,,422,09,12,0601818,21,NOT AVAILABLE,-13046907.8681963,3912896.51484426
103785,060183011124,EJE ELEMENTARY ACADEMY CHARTER,851 S. JOHNSON AVE.,EL CAJON,CA,92020,5811,(619) 401-4150,1,1,562,SAN DIEGO,06073,USA,32.7850737480001,-116.970208277,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060183011124,3/17/2021 12:00:00 AM,IMAGERY/OTHER,5/13/2022 12:00:00 AM,NOT AVAILABLE,,536,KG,05,0601830,26,NOT AVAILABLE,-13021064.0233788,3866810.72263251
103791,060183614069,SCHOOL OF UNIVERSAL LEARNING (SOUL),533 LOMAS SANTA FE DR.,SOLANA BEACH,CA,92075,1323,(858) 345-1888,1,2,-999,SAN DIEGO,06073,USA,32.994827092,-117.265325797,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060183614069,3/17/2021 12:00:00 AM,IMAGERY/OTHER,5/13/2022 12:00:00 AM,http://www.soulcharterschool.org,,-999,M,M,0601836,-999,NOT AVAILABLE,-13053916.3554294,3894617.36650276
103793,060183808594,STEELE CANYON HIGH,12440 CAMPO RD.,SPRING VALLEY,CA,91978,2331,(619) 660-3550,1,1,2264,SAN DIEGO,06073,USA,32.7302639050001,-116.925203935,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060183808594,3/17/2021 12:00:00 AM,IMAGERY/OTHER,5/13/2022 12:00:00 AM,http://www.schscougars.org/,,2182,09,12,0601838,82,NOT AVAILABLE,-13016054.1629439,3859555.49483525
103796,060184114353,JCS - MANZANITA,5300 JACKSON DR.,LA MESA,CA,91942,6014,(619) 303-4344,1,1,306,SAN DIEGO,06073,USA,32.77570544,-117.013936357,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060184114353,3/17/2021 12:00:00 AM,IMAGERY/OTHER,5/13/2022 12:00:00 AM,http://www.jcs-inc.org,,290,KG,12,0601841,16,NOT AVAILABLE,-13025931.8109778,3865570.31484921
103813,060185912409,EJE MIDDLE ACADEMY,851 S. JOHNSON AVE.,EL CAJON,CA,92020,5811,(619) 401-4150,1,1,260,SAN DIEGO,06073,USA,32.784904829,-116.970225213,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060185912409,3/17/2021 12:00:00 AM,IMAGERY/OTHER,5/13/2022 12:00:00 AM,NOT AVAILABLE,,247,06,08,0601859,13,NOT AVAILABLE,-13021065.9086857,3866788.35581073
103828,060187603939,CHARTER SCHOOL OF SAN DIEGO,10170 HUENNEKENS ST.,SAN DIEGO,CA,92121,2964,(858) 678-2020,1,1,1770,SAN DIEGO,06073,USA,32.90270966,-117.184113448,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060187603939,3/17/2021 12:00:00 AM,IMAGERY/OTHER,5/13/2022 12:00:00 AM,http://www.charterschool-sandiego.net,,1722,06,12,0601876,48,NOT AVAILABLE,-13044875.8380926,3882397.40661714
103830,060187811155,HIGH TECH MIDDLE MEDIA ARTS,2230 TRUXTUN RD. 2ND FL.,SAN DIEGO,CA,92106,6125,(619) 398-8640,1,1,355,SAN DIEGO,06073,USA,32.7345791820001,-117.220002191,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060187811155,3/17/2021 12:00:00 AM,IMAGERY/OTHER,5/13/2022 12:00:00 AM,http://www.hightechhigh.org,,340,06,08,0601878,15,NOT AVAILABLE,-13048870.9546885,3860126.55001165
103840,060189111138,HIGH TECH HIGH INTERNATIONAL,2855 FARRAGUT RD.,SAN DIEGO,CA,92106,6029,(619) 398-4900,1,1,422,SAN DIEGO,06073,USA,32.7332279020001,-117.218978936,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060189111138,3/17/2021 12:00:00 AM,IMAGERY/OTHER,5/13/2022 12:00:00 AM,http://www.hightechhigh.org,,403,09,12,0601891,19,NOT AVAILABLE,-13048757.046463,3859947.72759338
103842,060189312767,SAN DIEGO VIRTUAL,2878 CAMINO DEL RIO S. STE. 410,SAN DIEGO,CA,92108,3848,(619) 713-7271,1,1,456,SAN DIEGO,06073,USA,32.771429536,-117.130439436,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060189312767,3/17/2021 12:00:00 AM,IMAGERY/OTHER,5/13/2022 12:00:00 AM,NOT AVAILABLE,,433,KG,12,0601893,23,NOT AVAILABLE,-13038900.8744079,3865004.20857043
103845,060189611766,ALBERT EINSTEIN ACADEMY CHARTER MIDDLE,458 26TH ST.,SAN DIEGO,CA,92102,1718,(619) 780-0400,1,1,630,SAN DIEGO,06073,USA,32.710271273,-117.138302082,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060189611766,3/17/2021 12:00:00 AM,IMAGERY/OTHER,5/13/2022 12:00:00 AM,http://www.aeacs.org,,601,06,08,0601896,29,NOT AVAILABLE,-13039776.1401569,3856910.16294987
103875,060192811237,INTEGRITY CHARTER,701 NATIONAL CITY BLVD.,NATIONAL CITY,CA,91950,1123,(619) 336-0808,1,1,402,SAN DIEGO,06073,USA,32.676438605,-117.106771999,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060192811237,3/17/2021 12:00:00 AM,IMAGERY/OTHER,5/13/2022 12:00:00 AM,NOT AVAILABLE,,384,KG,08,0601928,18,NOT AVAILABLE,-13036266.2273727,3852434.93199697
103876,060192914231,JCS - MOUNTAIN OAKS,539 ENCINITAS BLVD.,ENCINITAS,CA,92024,3748,(760) 632-4989,1,1,294,SAN DIEGO,06073,USA,33.045272245,-117.279795467,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060192914231,3/17/2021 12:00:00 AM,IMAGERY/OTHER,5/13/2022 12:00:00 AM,http://mountainoaks.jcs-inc.org,,281,KG,08,0601929,13,NOT AVAILABLE,-13055527.1117257,3901314.6396055
103886,060194014169,GROSSMONT SECONDARY,111 FLETCHER PKWY.,EL CAJON,CA,92020,2510,(858) 678-3908,1,1,341,SAN DIEGO,06073,USA,32.8067591930001,-116.963069533,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060194014169,3/17/2021 12:00:00 AM,IMAGERY/OTHER,5/13/2022 12:00:00 AM,http://www.grossmontsecondarycharter.com,,331,07,12,0601940,10,NOT AVAILABLE,-13020269.3420318,3869682.47823694
103896,060195414341,DUAL LANGUAGE IMMERSION NORTH COUNTY,2030 UNIV DR.,VISTA,CA,92803,7736,(760) 631-6200,1,1,269,SAN DIEGO,06073,USA,33.172440276,-117.220142943,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060195414341,3/17/2021 12:00:00 AM,IMAGERY/OTHER,5/13/2022 12:00:00 AM,http://www.dlinorthcounty.org/,,257,KG,08,0601954,12,NOT AVAILABLE,-13048886.6231295,3918214.95745928
103903,060196114103,PACIFIC COAST ACADEMY,13915 DANIELSON ST. #103,POWAY,CA,92064,8884,(619) 749-1928,1,1,4412,SAN DIEGO,06073,USA,32.9398521640001,-117.030067621,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060196114103,3/17/2021 12:00:00 AM,IMAGERY,5/13/2022 12:00:00 AM,http://www.pacificcoastacademy.org,,4264,KG,12,0601961,148,NOT AVAILABLE,-13027727.5350721,3887323.06281123
103924,060198714294,SUNCOAST STEAM ACADEMY,3678 AERO CT.,SAN DIEGO,CA,92123,1788,(760) 630-4080,1,1,117,SAN DIEGO,06073,USA,32.809053949,-117.14917124,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060198714294,3/17/2021 12:00:00 AM,IMAGERY/OTHER,5/13/2022 12:00:00 AM,http://suncoaststeam.org,,113,06,12,0601987,4,NOT AVAILABLE,-13040986.0892908,3869986.40869367
103925,060198810384,MAAC COMMUNITY CHARTER,1385 THIRD AVE.,CHULA VISTA,CA,91911,4302,(619) 476-0749,1,1,260,SAN DIEGO,06073,USA,32.604629184,-117.064315028,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060198810384,3/17/2021 12:00:00 AM,IMAGERY/OTHER,5/13/2022 12:00:00 AM,http://www.maacproject.org,,247,09,12,0601988,13,NOT AVAILABLE,-13031539.9389803,3842941.92152601
103926,060198910387,ALL TRIBES CHARTER,34320 VALLEY CENTER RD.,VALLEY CENTER,CA,92082,6046,(760) 749-5982,1,1,66,SAN DIEGO,06073,USA,33.278718042,-116.954216804,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060198910387,3/17/2021 12:00:00 AM,IMAGERY/OTHER,5/13/2022 12:00:00 AM,http://www.alltribescharter.net,,62,06,12,0601989,4,NOT AVAILABLE,-13019283.8607474,3932357.82686837
103928,060199114308,DIMENSIONS COLLABORATIVE,1441 MONTIEL RD. STE. 143,ESCONDIDO,CA,92026,2242,(760) 743-7880,1,1,576,SAN DIEGO,06073,USA,33.129444494,-117.112058064,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060199114308,3/17/2021 12:00:00 AM,IMAGERY/OTHER,5/13/2022 12:00:00 AM,http://www.dimensions.org,,553,KG,12,0601991,23,NOT AVAILABLE,-13036854.6694368,3912498.1860423
103929,060199212425,LEONARDO DA VINCI HEALTH SCIENCES CHARTER,229 E. NAPLES,CHULA VISTA,CA,91911,2332,(619) 420-0066,1,1,274,SAN DIEGO,06073,USA,32.6208962580001,-117.048391297,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060199212425,3/17/2021 12:00:00 AM,IMAGERY/OTHER,5/13/2022 12:00:00 AM,http://www.davincicharter.org,,259,KG,06,0601992,15,NOT AVAILABLE,-13029767.3173539,3845091.71712049
103939,060200212786,OLD TOWN ACADEMY K-8 CHARTER,2120 SAN DIEGO AVE.,SAN DIEGO,CA,92110,2901,(619) 574-6225,1,1,257,SAN DIEGO,06073,USA,32.7467548020001,-117.189210149,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060200212786,3/17/2021 12:00:00 AM,IMAGERY/OTHER,5/13/2022 12:00:00 AM,http://www.oldtownacademy.org,,249,KG,08,0602002,8,NOT AVAILABLE,-13045443.2002526,3861737.93999966
103942,060200508596,JULIAN CHARTER,1704 CAPE HORN,JULIAN,CA,92036,NOT AVAILABLE,(760) 765-3847,1,1,120,SAN DIEGO,06073,USA,33.078855907,-116.593840136,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060200508596,3/17/2021 12:00:00 AM,IMAGERY/OTHER,5/13/2022 12:00:00 AM,http://www.jcs-inc.org,,114,KG,12,0602005,6,NOT AVAILABLE,-12979166.9135719,3905775.44973998
103949,060201505556,KING-CHAVEZ PRIMARY ACADEMY,415 31ST ST.,SAN DIEGO,CA,92102,4236,(619) 525-7320,1,1,342,SAN DIEGO,06073,USA,32.7098078990001,-117.126762889,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060201505556,3/17/2021 12:00:00 AM,IMAGERY/OTHER,5/13/2022 12:00:00 AM,http://www.kingchavez.org,,327,KG,03,0602015,15,NOT AVAILABLE,-13038491.603068,3856848.8584926
103965,060203514290,PACIFIC SPRINGS CHARTER,1615 MATER DEI DR.,CHULA VISTA,CA,91913,3953,(951) 252-8800,1,1,532,SAN DIEGO,06073,USA,32.620641875,-116.97638077,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060203514290,3/17/2021 12:00:00 AM,IMAGERY/OTHER,5/13/2022 12:00:00 AM,http://www.springscharterschools.org,,517,KG,12,0602035,15,NOT AVAILABLE,-13021751.1421565,3845058.09580945
103978,060204914415,HIGH TECH ELEMENTARY MESA,5331 MT. ALIFAN DR.,SAN DIEGO,CA,92111,2622,(619) 243-5014,1,1,324,SAN DIEGO,06073,USA,32.8154978700001,-117.181731753,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060204914415,3/17/2021 12:00:00 AM,IMAGERY/OTHER,5/13/2022 12:00:00 AM,http://www.hightechhigh.org,,312,KG,05,0602049,12,NOT AVAILABLE,-13044610.7090179,3870839.91998034
103990,060206112083,HIGH TECH HIGH CHULA VISTA,1945 DISCOVERY FALLS DR.,CHULA VISTA,CA,91915,2037,(619) 243-5014,1,1,637,SAN DIEGO,06073,USA,32.615968513,-116.95421086,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060206112083,3/17/2021 12:00:00 AM,IMAGERY/OTHER,5/13/2022 12:00:00 AM,http://www.hightechhigh.org,,607,09,12,0602061,30,NOT AVAILABLE,-13019283.1990643,3844440.44355624
104001,060207513113,HAWKING S.T.E.A.M. CHARTER,489 E ST.,CHULA VISTA,CA,91910,2445,(619) 349-3700,1,1,1354,SAN DIEGO,06073,USA,32.6431853080001,-117.089346273,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060207513113,3/17/2021 12:00:00 AM,IMAGERY/OTHER,5/13/2022 12:00:00 AM,http://www.hawkingschools.org,,1295,KG,12,0602075,59,NOT AVAILABLE,-13034326.4044276,3848037.9889852
104005,060207914199,DIEGO HILLS CENTRAL PUBLIC CHARTER,4348 54TH ST.,SAN DIEGO,CA,92115,5300,(619) 286-0312,1,1,402,SAN DIEGO,06073,USA,32.756734995,-117.080271148,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060207914199,3/17/2021 12:00:00 AM,IMAGERY/OTHER,5/13/2022 12:00:00 AM,http://www.dhcentralcharter.org,,381,KG,12,0602079,21,NOT AVAILABLE,-13033316.1661338,3863058.93908786
104028,060210607689,MUSEUM,211 MAPLE ST.,SAN DIEGO,CA,92103,6527,(619) 236-8712,1,1,233,SAN DIEGO,06073,USA,32.7320681900001,-117.162424733,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060210607689,3/17/2021 12:00:00 AM,IMAGERY/OTHER,5/13/2022 12:00:00 AM,http://www.museumschool.org,,222,KG,08,0602106,11,NOT AVAILABLE,-13042461.4613828,3859794.25859861
104029,060210814037,SAN DIEGO WORKFORCE INNOVATION HIGH,2 EUCLID AVE.,NATIONAL CITY,CA,91950,1967,(619) 432-4690,1,1,2819,SAN DIEGO,06073,USA,32.6896558870001,-117.085486763,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060210814037,3/17/2021 12:00:00 AM,GEOCODE,5/13/2022 12:00:00 AM,http://www.innovationsandiego.org,,2715,09,12,0602108,104,NOT AVAILABLE,-13033896.7657397,3854183.05189278
104031,060211012640,SCHOOL FOR ENTREPRENEURSHIP AND TECHNOLOGY,3540 AERO CT.,SAN DIEGO,CA,92123,1711,(858) 874-4338,1,1,209,SAN DIEGO,06073,USA,32.807120533,-117.148912776,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060211012640,3/17/2021 12:00:00 AM,IMAGERY/OTHER,5/13/2022 12:00:00 AM,http://sethigh.org,,196,09,12,0602110,13,NOT AVAILABLE,-13040957.3172099,3869730.33562864
104041,060212214260,LEARNING CHOICE ACADEMY - CHULA VISTA,881 KUHN DR.,CHULA VISTA,CA,91914,3563,(619) 463-6801,1,1,426,SAN DIEGO,06073,USA,32.652419319,-116.965498022,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060212214260,3/17/2021 12:00:00 AM,IMAGERY/OTHER,5/13/2022 12:00:00 AM,http://www.learningchoice.org,,404,KG,12,0602122,22,NOT AVAILABLE,-13020539.6801907,3849258.79923044
104046,060212908302,GREATER SAN DIEGO ACADEMY,14545 LYONS VALLEY RD.,JAMUL,CA,91935,3208,(619) 669-3050,1,1,225,SAN DIEGO,06073,USA,32.7289220530001,-116.856175143,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060212908302,3/17/2021 12:00:00 AM,IMAGERY/OTHER,5/13/2022 12:00:00 AM,http://www.gsdacademy.com,,216,KG,12,0602129,9,NOT AVAILABLE,-13008369.9129683,3859377.92866375
104053,060213610056,THE O'FARRELL CHARTER,6130 SKYLINE DR.,SAN DIEGO,CA,92114,5620,(619) 263-3009,1,1,2024,SAN DIEGO,06073,USA,32.7024404430001,-117.06627178,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060213610056,3/17/2021 12:00:00 AM,IMAGERY/OTHER,5/13/2022 12:00:00 AM,http://ofarrellschool.org,,1929,KG,12,0602136,95,NOT AVAILABLE,-13031757.7636166,3855874.18561162
104063,060214808303,PREUSS SCHOOL UCSD,9500 GILMAN DR.,LA JOLLA,CA,92093,0536,(858) 822-3000,1,1,890,SAN DIEGO,06073,USA,32.882938369,-117.222207716,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060214808303,3/17/2021 12:00:00 AM,IMAGERY/OTHER,5/13/2022 12:00:00 AM,http://preuss.ucsd.edu,,848,06,12,0602148,42,NOT AVAILABLE,-13049116.4726085,3879776.27786323
104083,060217300858,FEASTER (MAE L.) CHARTER,670 FLOWER ST.,CHULA VISTA,CA,91910,1327,(619) 422-8397,1,1,1177,SAN DIEGO,06073,USA,32.6420465630001,-117.097080335,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060217300858,3/17/2021 12:00:00 AM,IMAGERY/OTHER,5/13/2022 12:00:00 AM,http://schools.cvesd.org/schools/feaster/,,1122,KG,08,0602173,55,NOT AVAILABLE,-13035187.3562712,3847887.44650211
104094,060218512195,KING-CHAVEZ COMMUNITY HIGH,201 A ST.,SAN DIEGO,CA,92101,4003,(619) 704-1020,1,1,326,SAN DIEGO,06073,USA,32.7185762710001,-117.162676717,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060218512195,3/17/2021 12:00:00 AM,IMAGERY/OTHER,5/13/2022 12:00:00 AM,http://www.kingchavez.org,,310,09,12,0602185,16,NOT AVAILABLE,-13042489.5121134,3858008.9695703
104106,060219811391,KING-CHAVEZ ATHLETICS ACADEMY,415 31ST ST.,SAN DIEGO,CA,92102,4236,(619) 525-7320,1,2,-999,SAN DIEGO,06073,USA,32.709815383,-117.12662943,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060219811391,3/17/2021 12:00:00 AM,IMAGERY/OTHER,5/13/2022 12:00:00 AM,http://www.kingchavez.org,,-999,M,M,0602198,-999,NOT AVAILABLE,-13038476.74648,3856849.84862451
